# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
49	49.0000000000	49.5000000000	0.0848671785	0.0825429782
50	50.0000000000	50.5000000000	0.0809356214	0.0792483910
51	51.0000000000	51.5000000000	0.0766846485	0.0756410465
52	52.0000000000	52.5000000000	0.0721310363	0.0717351813
53	53.0000000000	53.5000000000	0.0672927558	0.0675462102
54	54.0000000000	54.5000000000	0.0621889016	0.0630906651
55	55.0000000000	55.5000000000	0.0568396161	0.0583861299
56	56.0000000000	56.5000000000	0.0512660107	0.0534511713
57	57.0000000000	57.5000000000	0.0454900818	0.0483052654
58	58.0000000000	58.5000000000	0.0395346243	0.0429687207
59	59.0000000000	59.5000000000	0.0334231417	0.0374625980
60	60.0000000000	60.5000000000	0.0271797532	0.0318086276
61	61.0000000000	61.5000000000	0.0208290986	0.0260291231
62	62.0000000000	62.5000000000	0.0143962412	0.0201468935
63	63.0000000000	63.5000000000	0.0079065683	0.0141851534
64	64.0000000000	64.5000000000	0.0013856918	0.0081674309
65	65.0000000000	65.5000000000	-0.0051406534	0.0021174753
66	66.0000000000	66.5000000000	-0.0116467107	-0.0039408370
67	67.0000000000	67.5000000000	-0.0181068039	-0.0099835967
68	68.0000000000	68.5000000000	-0.0244954377	-0.0159869556
69	69.0000000000	69.5000000000	-0.0307873992	-0.0219272213
70	70.0000000000	70.5000000000	-0.0369578570	-0.0277809503
71	71.0000000000	71.5000000000	-0.0429824589	-0.0335250406
72	72.0000000000	72.5000000000	-0.0488374288	-0.0391368228
73	73.0000000000	73.5000000000	-0.0544996596	-0.0445941499
74	74.0000000000	74.5000000000	-0.0599468051	-0.0498754843
75	75.0000000000	75.5000000000	-0.0651573680	-0.0549599829
76	76.0000000000	76.5000000000	-0.0701107846	-0.0598275796
77	77.0000000000	77.5000000000	-0.0747875059	-0.0644590641
78	78.0000000000	78.5000000000	-0.0791690751	-0.0688361582
79	79.0000000000	79.5000000000	-0.0832382001	-0.0729415874
80	80.0000000000	80.5000000000	-0.0869788219	-0.0767591495
81	81.0000000000	81.5000000000	-0.0903761781	-0.0802737783
82	82.0000000000	82.5000000000	-0.0934168608	-0.0834716031
83	83.0000000000	83.5000000000	-0.0960888699	-0.0863400037
84	84.0000000000	84.5000000000	-0.0983816600	-0.0888676597
85	85.0000000000	85.5000000000	-0.1002861827	-0.0910445957
86	86.0000000000	86.5000000000	-0.1017949217	-0.0928622202
87	87.0000000000	87.5000000000	-0.1029019226	-0.0943133600
88	88.0000000000	88.5000000000	-0.1036028166	-0.0953922880
89	89.0000000000	89.5000000000	-0.1038948376	-0.0960947463
90	90.0000000000	90.5000000000	-0.1037768332	-0.0964179625
91	91.0000000000	91.5000000000	-0.1032492690	-0.0963606610
92	92.0000000000	92.5000000000	-0.1023142272	-0.0959230681
93	93.0000000000	93.5000000000	-0.1009753978	-0.0951069106
94	94.0000000000	94.5000000000	-0.0992380646	-0.0939154096
95	95.0000000000	95.5000000000	-0.0971090842	-0.0923532674
96	96.0000000000	96.5000000000	-0.0945968586	-0.0904266490
97	97.0000000000	97.5000000000	-0.0917113023	-0.0881431579
98	98.0000000000	98.5000000000	-0.0884638035	-0.0855118061
99	99.0000000000	99.5000000000	-0.0848671785	-0.0825429782
100	100.0000000000	100.5000000000	-0.0809356214	-0.0792483910
101	101.0000000000	101.5000000000	-0.0766846485	-0.0756410465
102	102.0000000000	102.5000000000	-0.0721310363	-0.0717351813
103	103.0000000000	103.5000000000	-0.0672927558	-0.0675462102
104	104.0000000000	104.5000000000	-0.0621889016	-0.0630906651
105	105.0000000000	105.5000000000	-0.0568396161	-0.0583861299
106	106.0000000000	106.5000000000	-0.0512660107	-0.0534511713
107	107.0000000000	107.5000000000	-0.0454900818	-0.0483052654
108	108.0000000000	108.5000000000	-0.0395346243	-0.0429687207
109	109.0000000000	109.5000000000	-0.0334231417	-0.0374625980
110	110.0000000000	110.5000000000	-0.0271797532	-0.0318086276
111	111.0000000000	111.5000000000	-0.0208290986	-0.0260291231
112	112.0000000000	112.5000000000	-0.0143962412	-0.0201468935
113	113.0000000000	113.5000000000	-0.0079065683	-0.0141851534
114	114.0000000000	114.5000000000	-0.0013856918	-0.0081674309
115	115.0000000000	115.5000000000	0.0051406534	-0.0021174753
116	116.0000000000	116.5000000000	0.0116467107	0.0039408370
117	117.0000000000	117.5000000000	0.0181068039	0.0099835967
118	118.0000000000	118.5000000000	0.0244954377	0.0159869556
119	119.0000000000	119.5000000000	0.0307873992	0.0219272213
120	120.0000000000	120.5000000000	0.0369578570	0.0277809503
121	121.0000000000	121.5000000000	0.0429824589	0.0335250406
122	122.0000000000	122.5000000000	0.0488374288	0.0391368228
123	123.0000000000	123.5000000000	0.0544996596	0.0445941499
124	124.0000000000	124.5000000000	0.0599468051	0.0498754843
125	125.0000000000	125.5000000000	0.0651573680	0.0549599829
126	126.0000000000	126.5000000000	0.0701107846	0.0598275796
127	127.0000000000	127.5000000000	0.0747875059	0.0644590641
128	128.0000000000	128.5000000000	0.0791690751	0.0688361582
129	129.0000000000	129.5000000000	0.0832382001	0.0729415874
130	130.0000000000	130.5000000000	0.0869788219	0.0767591495
131	131.0000000000	131.5000000000	0.0903761781	0.0802737783
132	132.0000000000	132.5000000000	0.0934168608	0.0834716031
133	133.0000000000	133.5000000000	0.0960888699	0.0863400037
134	134.0000000000	134.5000000000	0.0983816600	0.0888676597
135	135.0000000000	135.5000000000	0.1002861827	0.0910445957
136	136.0000000000	136.5000000000	0.1017949217	0.0928622202
137	137.0000000000	137.5000000000	0.1029019226	0.0943133600
138	138.0000000000	138.5000000000	0.1036028166	0.0953922880
139	139.0000000000	139.5000000000	0.1038948376	0.0960947463
140	140.0000000000	140.5000000000	0.1037768332	0.0964179625
141	141.0000000000	141.5000000000	0.1032492690	0.0963606610
142	142.0000000000	142.5000000000	0.1023142272	0.0959230681
143	143.0000000000	143.5000000000	0.1009753978	0.0951069106
144	144.0000000000	144.5000000000	0.0992380646	0.0939154096
145	145.0000000000	145.5000000000	0.0971090842	0.0923532674
146	146.0000000000	146.5000000000	0.0945968586	0.0904266490
147	147.0000000000	147.5000000000	0.0917113023	0.0881431579
148	148.0000000000	148.5000000000	0.0884638035	0.0855118061
149	149.0000000000	149.5000000000	0.0848671785	0.0825429782
150	150.0000000000	150.5000000000	0.0809356214	0.0792483910
151	151.0000000000	151.5000000000	0.0766846485	0.0756410465
152	152.0000000000	152.5000000000	0.0721310363	0.0717351813
153	153.0000000000	153.5000000000	0.0672927558	0.0675462102
154	154.0000000000	154.5000000000	0.0621889016	0.0630906651
155	155.0000000000	155.5000000000	0.0568396161	0.0583861299
156	156.0000000000	156.5000000000	0.0512660107	0.0534511713
157	157.0000000000	157.5000000000	0.0454900818	0.0483052654
158	158.0000000000	158.5000000000	0.0395346243	0.0429687207
159	159.0000000000	159.5000000000	0.0334231417	0.0374625980
160	160.0000000000	160.5000000000	0.0271797532	0.0318086276
161	161.0000000000	161.5000000000	0.0208290986	0.0260291231
162	162.0000000000	162.5000000000	0.0143962412	0.0201468935
163	163.0000000000	163.5000000000	0.0079065683	0.0141851534
164	164.0000000000	164.5000000000	0.0013856918	0.0081674309
165	165.0000000000	165.5000000000	-0.0051406534	0.0021174753
166	166.0000000000	166.5000000000	-0.0116467107	-0.0039408370
167	167.0000000000	167.5000000000	-0.0181068039	-0.0099835967
168	168.0000000000	168.5000000000	-0.0244954377	-0.0159869556
169	169.0000000000	169.5000000000	-0.0307873992	-0.0219272213
170	170.0000000000	170.5000000000	-0.0369578570	-0.0277809503
171	171.0000000000	171.5000000000	-0.0429824589	-0.0335250406
172	172.0000000000	172.5000000000	-0.0488374288	-0.0391368228
173	173.0000000000	173.5000000000	-0.0544996596	-0.0445941499
174	174.0000000000	174.5000000000	-0.0599468051	-0.0498754843
175	175.0000000000	175.5000000000	-0.0651573680	-0.0549599829
176	176.0000000000	176.5000000000	-0.0701107846	-0.0598275796
177	177.0000000000	177.5000000000	-0.0747875059	-0.0644590641
178	178.0000000000	178.5000000000	-0.0791690751	-0.0688361582
179	179.0000000000	179.5000000000	-0.0832382001	-0.0729415874
180	180.0000000000	180.5000000000	-0.0869788219	-0.0768255038
181	181.0000000000	181.5000000000	-0.0902877056	-0.0802032324
182	182.0000000000	182.5000000000	-0.0935109219	-0.0845366361
183	183.0000000000	183.5000000000	-0.0947376377	-0.0852438649
184	184.0000000000	184.5000000000	-0.0997700198	-0.0955546084
185	185.0000000000	185.5000000000	-0.0922988770	-0.0844059093
186	186.0000000000	186.5000000000	-0.1096967279	-0.1139580813
187	187.0000000000	187.5000000000	-0.0794307133	-0.0740972122
188	188.0000000000	188.5000000000	-0.1259991633	-0.1328936958
189	189.0000000000	189.5000000000	-0.0649108072	-0.0608251130
190	190.0000000000	190.5000000000	-0.1404329042	-0.1431039213
191	191.0000000000	191.5000000000	-0.0556452732	-0.0515091600
192	192.0000000000	192.5000000000	-0.1482941771	-0.1531852247
193	193.0000000000	193.5000000000	-0.0419620287	-0.0391511255
194	194.0000000000	194.5000000000	-0.1567932342	-0.1621211030
195	195.0000000000	195.5000000000	-0.0280521610	-0.0261106921
196	196.0000000000	196.5000000000	-0.1617802285	-0.1664721190
197	197.0000000000	197.5000000000	-0.0144591025	-0.0134420410
198	198.0000000000	198.5000000000	-0.1643245612	-0.1696447913
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 11.250000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	-0.0012642000	0.0009150217
2	2.0000000000	2.5000000000	0.0010377609	-0.0009509923
3	3.0000000000	3.5000000000	-0.0013558326	0.0009530351
4	4.0000000000	4.5000000000	0.0017810916	-0.0020131337
5	5.0000000000	5.5000000000	-0.0010768834	0.0007717698
6	6.0000000000	6.5000000000	0.0030970043	-0.0027240029
7	7.0000000000	7.5000000000	-0.0013858701	0.0010655709
8	8.0000000000	8.5000000000	0.0034124750	-0.0040129067
9	9.0000000000	9.5000000000	-0.0008781215	0.0004083920
10	10.0000000000	10.5000000000	0.0048444812	-0.0042578269
11	11.0000000000	11.5000000000	-0.0010335534	0.0011676334
12	12.0000000000	12.5000000000	0.0053176481	-0.0055763663
13	13.0000000000	13.5000000000	-0.0012951370	0.0003812219
14	14.0000000000	14.5000000000	0.0053450320	-0.0062413263
15	15.0000000000	15.5000000000	0.0001393250	0.0001240663
16	16.0000000000	16.5000000000	0.0076454617	-0.0056315300
17	17.0000000000	17.5000000000	-0.0010406079	0.0016731389
18	18.0000000000	18.5000000000	0.0068687955	-0.0078857272
19	19.0000000000	19.5000000000	-0.0025413795	-0.0002795382
20	20.0000000000	20.5000000000	0.0048323544	-0.0093704982
21	21.0000000000	21.5000000000	0.0017039567	-0.0023070250
22	22.0000000000	22.5000000000	0.0084382727	-0.0046406676
23	23.0000000000	23.5000000000	0.0115173396	0.0018805352
24	24.0000000000	24.5000000000	0.0179061575	0.0053301454
25	25.0000000000	25.5000000000	0.0235092078	0.0115944548
26	26.0000000000	26.5000000000	0.0296754211	0.0172361304
27	27.0000000000	27.5000000000	0.0356491430	0.0233387036
28	28.0000000000	28.5000000000	0.0415508533	0.0292907146
29	29.0000000000	29.5000000000	0.0472852848	0.0351803814
30	30.0000000000	30.5000000000	0.0528360916	0.0409287349
31	31.0000000000	31.5000000000	0.0581783784	0.0465178029
32	32.0000000000	32.5000000000	0.0632910618	0.0519232864
33	33.0000000000	33.5000000000	0.0681539643	0.0571238524
34	34.0000000000	34.5000000000	0.0727478943	0.0620989766
35	35.0000000000	35.5000000000	0.0770547215	0.0668290246
36	36.0000000000	36.5000000000	0.0810574490	0.0712953289
37	37.0000000000	37.5000000000	0.0847402797	0.0754802631
38	38.0000000000	38.5000000000	0.0880886793	0.0793673113
39	39.0000000000	39.5000000000	0.0910894330	0.0829411329
40	40.0000000000	40.5000000000	0.0937306985	0.0861876237
41	41.0000000000	41.5000000000	0.0960020516	0.0890939714
42	42.0000000000	42.5000000000	0.0978945286	0.0916487059
43	43.0000000000	43.5000000000	0.0994006605	0.0938417448
44	44.0000000000	44.5000000000	0.1005145034	0.0956644332
45	45.0000000000	45.5000000000	0.1012316616	0.0971095778
46	46.0000000000	46.5000000000	0.1015493046	0.0981714752
47	47.0000000000	47.5000000000	0.1014661789	0.0988459347
48	48.0000000000	48.5000000000	0.1009826125	0.0991302945
49	49.0000000000	49.5000000000	0.1001005139	0.0990234322
50	50.0000000000	50.5000000000	0.0988233643	0.0985257697
51	51.0000000000	51.5000000000	0.0971562041	0.0976392710
52	52.0000000000	52.5000000000	0.0951056127	0.0963674348
53	53.0000000000	53.5000000000	0.0926796828	0.0947152802
54	54.0000000000	54.5000000000	0.0898879887	0.0926893278
55	55.0000000000	55.5000000000	0.0867415477	0.0902975729
56	56.0000000000	56.5000000000	0.0832527774	0.0875494547
57	57.0000000000	57.5000000000	0.0794354464	0.0844558189
58	58.0000000000	58.5000000000	0.0753046201	0.0810288745
59	59.0000000000	59.5000000000	0.0708766008	0.0772821461
60	60.0000000000	60.5000000000	0.0661688639	0.0732304205
61	61.0000000000	61.5000000000	0.0611999888	0.0688896878
62	62.0000000000	62.5000000000	0.0559895853	0.0642770790
63	63.0000000000	63.5000000000	0.0505582164	0.0594107979
64	64.0000000000	64.5000000000	0.0449273174	0.0543100496
65	65.0000000000	65.5000000000	0.0391191108	0.0489949643
66	66.0000000000	66.5000000000	0.0331565189	0.0434865182
67	67.0000000000	67.5000000000	0.0270630734	0.0378064508
68	68.0000000000	68.5000000000	0.0208628223	0.0319771785
69	69.0000000000	69.5000000000	0.0145802351	0.0260217070
70	70.0000000000	70.5000000000	0.0082401065	0.0199635396
71	71.0000000000	71.5000000000	0.0018674579	0.0138265853
72	72.0000000000	72.5000000000	-0.0045125607	0.0076350637
73	73.0000000000	73.5000000000	-0.0108747703	0.0014134101
74	74.0000000000	74.5000000000	-0.0171940621	-0.0048138216
75	75.0000000000	75.5000000000	-0.0234454968	-0.0110220554
76	76.0000000000	76.5000000000	-0.0296044029	-0.0171867902
77	77.0000000000	77.5000000000	-0.0356464739	-0.0232836965
78	78.0000000000	78.5000000000	-0.0415478645	-0.0292887128
79	79.0000000000	79.5000000000	-0.0472852848	-0.0351781398
80	80.0000000000	80.5000000000	-0.0528360916	-0.0409287349
81	81.0000000000	81.5000000000	-0.0581783784	-0.0465178029
82	82.0000000000	82.5000000000	-0.0632910618	-0.0519232864
83	83.0000000000	83.5000000000	-0.0681539643	-0.0571238524
84	84.0000000000	84.5000000000	-0.0727478943	-0.0620989766
85	85.0000000000	85.5000000000	-0.0770547215	-0.0668290246
86	86.0000000000	86.5000000000	-0.0810574490	-0.0712953289
87	87.0000000000	87.5000000000	-0.0847402797	-0.0754802631
88	88.0000000000	88.5000000000	-0.0880886793	-0.0793673113
89	89.0000000000	89.5000000000	-0.0910894330	-0.0829411329
90	90.0000000000	90.5000000000	-0.0937306985	-0.0861876237
91	91.0000000000	91.5000000000	-0.0960020516	-0.0890939714
92	92.0000000000	92.5000000000	-0.0978945286	-0.0916487059
93	93.0000000000	93.5000000000	-0.0994006605	-0.0938417448
94	94.0000000000	94.5000000000	-0.1005145034	-0.0956644332
95	95.0000000000	95.5000000000	-0.1012316616	-0.0971095778
96	96.0000000000	96.5000000000	-0.1015493046	-0.0981714752
97	97.0000000000	97.5000000000	-0.1014661789	-0.0988459347
98	98.0000000000	98.5000000000	-0.1009826125	-0.0991302945
99	99.0000000000	99.5000000000	-0.1001005139	-0.0990234322
100	100.0000000000	100.5000000000	-0.0988233643	-0.0985257697
101	101.0000000000	101.5000000000	-0.0971562041	-0.0976392710
102	102.0000000000	102.5000000000	-0.0951056127	-0.0963674348
103	103.0000000000	103.5000000000	-0.0926796828	-0.0947152802
104	104.0000000000	104.5000000000	-0.0898879887	-0.0926893278
105	105.0000000000	105.5000000000	-0.0867415477	-0.0902975729
106	106.0000000000	106.5000000000	-0.0832527774	-0.0875494547
107	107.0000000000	107.5000000000	-0.0794354464	-0.0844558189
108	108.0000000000	108.5000000000	-0.0753046201	-0.0810288745
109	109.0000000000	109.5000000000	-0.0708766008	-0.0772821461
110	110.0000000000	110.5000000000	-0.0661688639	-0.0732304205
111	111.0000000000	111.5000000000	-0.0611999888	-0.0688896878
112	112.0000000000	112.5000000000	-0.0559895853	-0.0642770790
113	113.0000000000	113.5000000000	-0.0505582164	-0.0594107979
114	114.0000000000	114.5000000000	-0.0449273174	-0.0543100496
115	115.0000000000	115.5000000000	-0.0391191108	-0.0489949643
116	116.0000000000	116.5000000000	-0.0331565189	-0.0434865182
117	117.0000000000	117.5000000000	-0.0270630734	-0.0378064508
118	118.0000000000	118.5000000000	-0.0208628223	-0.0319771785
119	119.0000000000	119.5000000000	-0.0145802351	-0.0260217070
120	120.0000000000	120.5000000000	-0.0082401065	-0.0199635396
121	121.0000000000	121.5000000000	-0.0018674579	-0.0138265853
122	122.0000000000	122.5000000000	0.0045125607	-0.0076350637
123	123.0000000000	123.5000000000	0.0108747703	-0.0014134101
124	124.0000000000	124.5000000000	0.0171940621	0.0048138216
125	125.0000000000	125.5000000000	0.0234454968	0.0110220554
126	126.0000000000	126.5000000000	0.0296044029	0.0171867902
127	127.0000000000	127.5000000000	0.0356464739	0.0232836965
128	128.0000000000	128.5000000000	0.0415478645	0.0292887128
129	129.0000000000	129.5000000000	0.0472852848	0.0351781398
130	130.0000000000	130.5000000000	0.0528360916	0.0409287349
131	131.0000000000	131.5000000000	0.0581783784	0.0465178029
132	132.0000000000	132.5000000000	0.0632910618	0.0519232864
133	133.0000000000	133.5000000000	0.0681539643	0.0571238524
134	134.0000000000	134.5000000000	0.0727478943	0.0620989766
135	135.0000000000	135.5000000000	0.0770547215	0.0668290246
136	136.0000000000	136.5000000000	0.0810574490	0.0712953289
137	137.0000000000	137.5000000000	0.0847402797	0.0754802631
138	138.0000000000	138.5000000000	0.0880886793	0.0793673113
139	139.0000000000	139.5000000000	0.0910894330	0.0829411329
140	140.0000000000	140.5000000000	0.0937306985	0.0861876237
141	141.0000000000	141.5000000000	0.0960020516	0.0890939714
142	142.0000000000	142.5000000000	0.0978945286	0.0916487059
143	143.0000000000	143.5000000000	0.0994006605	0.0938417448
144	144.0000000000	144.5000000000	0.1005145034	0.0956644332
145	145.0000000000	145.5000000000	0.1012316616	0.0971095778
146	146.0000000000	146.5000000000	0.1015493046	0.0981714752
147	147.0000000000	147.5000000000	0.1014661789	0.0988459347
148	148.0000000000	148.5000000000	0.1009826125	0.0991302945
149	149.0000000000	149.5000000000	0.1001005139	0.0990234322
150	150.0000000000	150.5000000000	0.0988233643	0.0985257697
151	151.0000000000	151.5000000000	0.0971562041	0.0976392710
152	152.0000000000	152.5000000000	0.0951056127	0.0963674348
153	153.0000000000	153.5000000000	0.0926796828	0.0947152802
154	154.0000000000	154.5000000000	0.0898879887	0.0926893278
155	155.0000000000	155.5000000000	0.0867415477	0.0902975729
156	156.0000000000	156.5000000000	0.0832527774	0.0875494547
157	157.0000000000	157.5000000000	0.0794354464	0.0844558189
158	158.0000000000	158.5000000000	0.0753046201	0.0810288745
