# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
49	49.0000000000	49.5000000000	0.0975627137	0.0958883499
50	50.0000000000	50.5000000000	0.0952466703	0.0945109937
51	51.0000000000	51.5000000000	0.0925547318	0.0927606457
52	52.0000000000	52.5000000000	0.0894975221	0.0906442139
53	53.0000000000	53.5000000000	0.0860871066	0.0881700507
54	54.0000000000	54.5000000000	0.0823369445	0.0853479207
55	55.0000000000	55.5000000000	0.0782618362	0.0821889613
56	56.0000000000	56.5000000000	0.0738778642	0.0787056398
57	57.0000000000	57.5000000000	0.0692023300	0.0749117030
58	58.0000000000	58.5000000000	0.0642536858	0.0708221239
59	59.0000000000	59.5000000000	0.0590514616	0.0664530423
60	60.0000000000	60.5000000000	0.0536161883	0.0618217008
61	61.0000000000	61.5000000000	0.0479693165	0.0569463774
62	62.0000000000	62.5000000000	0.0421331316	0.0518463126
63	63.0000000000	63.5000000000	0.0361306665	0.0465416341
64	64.0000000000	64.5000000000	0.0299856102	0.0410532771
65	65.0000000000	65.5000000000	0.0237222144	0.0354029015
66	66.0000000000	66.5000000000	0.0173651978	0.0296128068
67	67.0000000000	67.5000000000	0.0109396487	0.0237058440
68	68.0000000000	68.5000000000	0.0044709259	0.0177053250
69	69.0000000000	69.5000000000	-0.0020154417	0.0116349311
70	70.0000000000	70.5000000000	-0.0084938552	0.0055186195
71	71.0000000000	71.5000000000	-0.0149387474	-0.0006194716
72	72.0000000000	72.5000000000	-0.0213246831	-0.0067551179
73	73.0000000000	73.5000000000	-0.0276264601	-0.0128641048
74	74.0000000000	74.5000000000	-0.0338192081	-0.0189223230
75	75.0000000000	75.5000000000	-0.0398784871	-0.0249058634
76	76.0000000000	76.5000000000	-0.0457803839	-0.0307911118
77	77.0000000000	77.5000000000	-0.0515016065	-0.0365548417
78	78.0000000000	78.5000000000	-0.0570195757	-0.0421743063
79	79.0000000000	79.5000000000	-0.0623125147	-0.0476273283
80	80.0000000000	80.5000000000	-0.0673595348	-0.0528923869
81	81.0000000000	81.5000000000	-0.0721407175	-0.0579487034
82	82.0000000000	82.5000000000	-0.0766371937	-0.0627763229
83	83.0000000000	83.5000000000	-0.0808312180	-0.0673561929
84	84.0000000000	84.5000000000	-0.0847062383	-0.0716702388
85	85.0000000000	85.5000000000	-0.0882469619	-0.0757014350
86	86.0000000000	86.5000000000	-0.0914394150	-0.0794338722
87	87.0000000000	87.5000000000	-0.0942709985	-0.0828528203
88	88.0000000000	88.5000000000	-0.0967305374	-0.0859447860
89	89.0000000000	89.5000000000	-0.0988083251	-0.0886975670
90	90.0000000000	90.5000000000	-0.1004961615	-0.0911002992
91	91.0000000000	91.5000000000	-0.1017873854	-0.0931435002
92	92.0000000000	92.5000000000	-0.1026769011	-0.0948191063
93	93.0000000000	93.5000000000	-0.1031611979	-0.0961205047
94	94.0000000000	94.5000000000	-0.1032383646	-0.0970425594
95	95.0000000000	95.5000000000	-0.1029080966	-0.0975816314
96	96.0000000000	96.5000000000	-0.1021716974	-0.0977355934
97	97.0000000000	97.5000000000	-0.1010320732	-0.0975038376
98	98.0000000000	98.5000000000	-0.0994937216	-0.0968872787
99	99.0000000000	99.5000000000	-0.0975627137	-0.0958883499
100	100.0000000000	100.5000000000	-0.0952466703	-0.0945109937
101	101.0000000000	101.5000000000	-0.0925547318	-0.0927606457
102	102.0000000000	102.5000000000	-0.0894975221	-0.0906442139
103	103.0000000000	103.5000000000	-0.0860871066	-0.0881700507
104	104.0000000000	104.5000000000	-0.0823369445	-0.0853479207
105	105.0000000000	105.5000000000	-0.0782618362	-0.0821889613
106	106.0000000000	106.5000000000	-0.0738778642	-0.0787056398
107	107.0000000000	107.5000000000	-0.0692023300	-0.0749117030
108	108.0000000000	108.5000000000	-0.0642536858	-0.0708221239
109	109.0000000000	109.5000000000	-0.0590514616	-0.0664530423
110	110.0000000000	110.5000000000	-0.0536161883	-0.0618217008
111	111.0000000000	111.5000000000	-0.0479693165	-0.0569463774
112	112.0000000000	112.5000000000	-0.0421331316	-0.0518463126
113	113.0000000000	113.5000000000	-0.0361306665	-0.0465416341
114	114.0000000000	114.5000000000	-0.0299856102	-0.0410532771
115	115.0000000000	115.5000000000	-0.0237222144	-0.0354029015
116	116.0000000000	116.5000000000	-0.0173651978	-0.0296128068
117	117.0000000000	117.5000000000	-0.0109396487	-0.0237058440
118	118.0000000000	118.5000000000	-0.0044709259	-0.0177053250
119	119.0000000000	119.5000000000	0.0020154417	-0.0116349311
120	120.0000000000	120.5000000000	0.0084938552	-0.0055186195
121	121.0000000000	121.5000000000	0.0149387474	0.0006194716
122	122.0000000000	122.5000000000	0.0213246831	0.0067551179
123	123.0000000000	123.5000000000	0.0276264601	0.0128641048
124	124.0000000000	124.5000000000	0.0338192081	0.0189223230
125	125.0000000000	125.5000000000	0.0398784871	0.0249058634
126	126.0000000000	126.5000000000	0.0457803839	0.0307911118
127	127.0000000000	127.5000000000	0.0515016065	0.0365548417
128	128.0000000000	128.5000000000	0.0570195757	0.0421743063
129	129.0000000000	129.5000000000	0.0623125147	0.0476273283
130	130.0000000000	130.5000000000	0.0673595348	0.0528923869
131	131.0000000000	131.5000000000	0.0721407175	0.0579487034
132	132.0000000000	132.5000000000	0.0766371937	0.0627763229
133	133.0000000000	133.5000000000	0.0808312180	0.0673561929
134	134.0000000000	134.5000000000	0.0847062383	0.0716702388
135	135.0000000000	135.5000000000	0.0882469619	0.0757014350
136	136.0000000000	136.5000000000	0.0914394150	0.0794338722
137	137.0000000000	137.5000000000	0.0942709985	0.0828528203
138	138.0000000000	138.5000000000	0.0967305374	0.0859447860
139	139.0000000000	139.5000000000	0.0988083251	0.0886975670
140	140.0000000000	140.5000000000	0.1004961615	0.0911002992
141	141.0000000000	141.5000000000	0.1017873854	0.0931435002
142	142.0000000000	142.5000000000	0.1026769011	0.0948191063
143	143.0000000000	143.5000000000	0.1031611979	0.0961205047
144	144.0000000000	144.5000000000	0.1032383646	0.0970425594
145	145.0000000000	145.5000000000	0.1029080966	0.0975816314
146	146.0000000000	146.5000000000	0.1021716974	0.0977355934
147	147.0000000000	147.5000000000	0.1010320732	0.0975038376
148	148.0000000000	148.5000000000	0.0994937216	0.0968872787
149	149.0000000000	149.5000000000	0.0975627137	0.0958883499
150	150.0000000000	150.5000000000	0.0952466703	0.0945109937
151	151.0000000000	151.5000000000	0.0925547318	0.0927606457
152	152.0000000000	152.5000000000	0.0894975221	0.0906442139
153	153.0000000000	153.5000000000	0.0860871066	0.0881700507
154	154.0000000000	154.5000000000	0.0823369445	0.0853479207
155	155.0000000000	155.5000000000	0.0782618362	0.0821889613
156	156.0000000000	156.5000000000	0.0738778642	0.0787056398
157	157.0000000000	157.5000000000	0.0692023300	0.0749117030
158	158.0000000000	158.5000000000	0.0642536858	0.0708221239
159	159.0000000000	159.5000000000	0.0590514616	0.0664530423
160	160.0000000000	160.5000000000	0.0536161883	0.0618217008
161	161.0000000000	161.5000000000	0.0479693165	0.0569463774
162	162.0000000000	162.5000000000	0.0421331316	0.0518463126
163	163.0000000000	163.5000000000	0.0361306665	0.0465416341
164	164.0000000000	164.5000000000	0.0299856102	0.0410532771
165	165.0000000000	165.5000000000	0.0237222144	0.0354029015
166	166.0000000000	166.5000000000	0.0173651978	0.0296128068
167	167.0000000000	167.5000000000	0.0109396487	0.0237058440
168	168.0000000000	168.5000000000	0.0044709259	0.0177053250
169	169.0000000000	169.5000000000	-0.0020154417	0.0116349311
170	170.0000000000	170.5000000000	-0.0084938552	0.0055186195
171	171.0000000000	171.5000000000	-0.0149387474	-0.0006194716
172	172.0000000000	172.5000000000	-0.0213246831	-0.0067551179
173	173.0000000000	173.5000000000	-0.0276264601	-0.0128641048
174	174.0000000000	174.5000000000	-0.0338192081	-0.0189223230
175	175.0000000000	175.5000000000	-0.0398784871	-0.0249058634
176	176.0000000000	176.5000000000	-0.0457803839	-0.0307911118
177	177.0000000000	177.5000000000	-0.0515016065	-0.0365548417
178	178.0000000000	178.5000000000	-0.0570195757	-0.0421743063
179	179.0000000000	179.5000000000	-0.0623125147	-0.0476273283
180	180.0000000000	180.5000000000	-0.0673595348	-0.0717233461
181	181.0000000000	181.5000000000	-0.0533097583	-0.0423238408
182	182.0000000000	182.5000000000	-0.0922620563	-0.0938622139
183	183.0000000000	183.5000000000	-0.0497453270	-0.0394939570
184	184.0000000000	184.5000000000	-0.1125684742	-0.1145208185
185	185.0000000000	185.5000000000	-0.0453963822	-0.0360412299
186	186.0000000000	186.5000000000	-0.1310996201	-0.1333733613
187	187.0000000000	187.5000000000	-0.0403315094	-0.0320201111
188	188.0000000000	188.5000000000	-0.1475632466	-0.1501225266
189	189.0000000000	189.5000000000	-0.0346305845	-0.0274940160
190	190.0000000000	190.5000000000	-0.1616997125	-0.1645041700
191	191.0000000000	191.5000000000	-0.0283835147	-0.0225343238
192	192.0000000000	192.5000000000	-0.1732860774	-0.1762914844
193	193.0000000000	193.5000000000	-0.0216888198	-0.0172192519
194	194.0000000000	194.5000000000	-0.1821396174	-0.1852985767
195	195.0000000000	195.5000000000	-0.0146520793	-0.0116326221
196	196.0000000000	196.5000000000	-0.1881207068	-0.1913833998
197	197.0000000000	197.5000000000	-0.0073842668	-0.0058625389
198	198.0000000000	198.5000000000	-0.1911350202	-0.1944499923
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 15.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.0027702392	-0.0033301891
2	2.0000000000	2.5000000000	0.0011308326	-0.0011067570
3	3.0000000000	3.5000000000	0.0027265509	-0.0032776700
4	4.0000000000	4.5000000000	0.0022438312	-0.0021960597
5	5.0000000000	5.5000000000	0.0026398632	-0.0031734601
6	6.0000000000	6.5000000000	0.0033214433	-0.0032507292
7	7.0000000000	7.5000000000	0.0025115433	-0.0030192029
8	8.0000000000	8.5000000000	0.0043466742	-0.0042541329
9	9.0000000000	9.5000000000	0.0023436149	-0.0028173310
10	10.0000000000	10.5000000000	0.0053033555	-0.0051904463
11	11.0000000000	11.5000000000	0.0021387263	-0.0025710281
12	12.0000000000	12.5000000000	0.0061763998	-0.0060449032
13	13.0000000000	13.5000000000	0.0019001087	-0.0022841786
14	14.0000000000	14.5000000000	0.0069520385	-0.0068040285
15	15.0000000000	15.5000000000	0.0016315252	-0.0019613062
16	16.0000000000	16.5000000000	0.0076180394	-0.0074558501
17	17.0000000000	17.5000000000	0.0013372116	-0.0016075029
18	18.0000000000	18.5000000000	0.0081638992	-0.0079900885
19	19.0000000000	19.5000000000	0.0010218094	-0.0012283482
20	20.0000000000	20.5000000000	0.0085810095	-0.0083983185
21	21.0000000000	21.5000000000	0.0006902926	-0.0008298218
22	22.0000000000	22.5000000000	0.0088627922	-0.0086741019
23	23.0000000000	23.5000000000	0.0003478895	-0.0004182086
24	24.0000000000	24.5000000000	0.0090048033	-0.0088130896
25	25.0000000000	25.5000000000	0.0000000000	0.0000000000
26	26.0000000000	26.5000000000	0.0090048033	-0.0088130896
27	27.0000000000	27.5000000000	-0.0003478895	0.0004182086
28	28.0000000000	28.5000000000	0.0088627922	-0.0086741019
29	29.0000000000	29.5000000000	0.0024507833	0.0008298218
30	30.0000000000	30.5000000000	0.0085810095	-0.0052572426
31	31.0000000000	31.5000000000	0.0146773704	0.0012283482
32	32.0000000000	32.5000000000	0.0207158065	0.0077090913
33	33.0000000000	33.5000000000	0.0266724867	0.0141594101
34	34.0000000000	34.5000000000	0.0325239028	0.0205538482
35	35.0000000000	35.5000000000	0.0382469619	0.0268671696
36	36.0000000000	36.5000000000	0.0438190777	0.0330744586
37	37.0000000000	37.5000000000	0.0492182596	0.0391512178
38	38.0000000000	38.5000000000	0.0544231996	0.0450734651
39	39.0000000000	39.5000000000	0.0594133560	0.0508178279
40	40.0000000000	40.5000000000	0.0641690351	0.0563616360
41	41.0000000000	41.5000000000	0.0686714683	0.0616830105
42	42.0000000000	42.5000000000	0.0729028866	0.0667609504
43	43.0000000000	43.5000000000	0.0768465905	0.0715754152
44	44.0000000000	44.5000000000	0.0804870160	0.0761074046
45	45.0000000000	45.5000000000	0.0838097961	0.0803390328
46	46.0000000000	46.5000000000	0.0868018171	0.0842535996
47	47.0000000000	47.5000000000	0.0894512711	0.0878356559
48	48.0000000000	48.5000000000	0.0917477017	0.0910710650
49	49.0000000000	49.5000000000	0.0936820461	0.0939470582
50	50.0000000000	50.5000000000	0.0952466703	0.0964522853
51	51.0000000000	51.5000000000	0.0964353993	0.0985768593
52	52.0000000000	52.5000000000	0.0972435419	0.1003123955
53	53.0000000000	53.5000000000	0.0976679087	0.1016520445
54	54.0000000000	54.5000000000	0.0977068248	0.1025905193
55	55.0000000000	55.5000000000	0.0973601368	0.1031241161
56	56.0000000000	56.5000000000	0.0966292127	0.1032507292
57	57.0000000000	57.5000000000	0.0955169373	0.1029698589
58	58.0000000000	58.5000000000	0.0940277002	0.1022826136
59	59.0000000000	59.5000000000	0.0921673788	0.1011917055
60	60.0000000000	60.5000000000	0.0899433147	0.0997014399
61	61.0000000000	61.5000000000	0.0873642855	0.0978176984
62	62.0000000000	62.5000000000	0.0844404694	0.0955479151
63	63.0000000000	63.5000000000	0.0811834054	0.0929010478
64	64.0000000000	64.5000000000	0.0776059475	0.0898875425
65	65.0000000000	65.5000000000	0.0737222144	0.0865192921
66	66.0000000000	66.5000000000	0.0695475334	0.0828095897
67	67.0000000000	67.5000000000	0.0650983800	0.0787730756
68	68.0000000000	68.5000000000	0.0603923131	0.0744256802
69	69.0000000000	69.5000000000	0.0554479053	0.0697845606
70	70.0000000000	70.5000000000	0.0502846700	0.0648680332
71	71.0000000000	71.5000000000	0.0449229841	0.0596955014
72	72.0000000000	72.5000000000	0.0393840076	0.0542873786
73	73.0000000000	73.5000000000	0.0336896005	0.0486650084
74	74.0000000000	74.5000000000	0.0278622359	0.0428505797
75	75.0000000000	75.5000000000	0.0219249118	0.0368670392
76	76.0000000000	76.5000000000	0.0159010601	0.0307380014
77	77.0000000000	77.5000000000	0.0098144542	0.0244876548
78	78.0000000000	78.5000000000	0.0036891151	0.0181406666
79	79.0000000000	79.5000000000	-0.0024507833	0.0117220854
80	80.0000000000	80.5000000000	-0.0085810095	0.0052572426
81	81.0000000000	81.5000000000	-0.0146773704	-0.0012283482
82	82.0000000000	82.5000000000	-0.0207158065	-0.0077090913
83	83.0000000000	83.5000000000	-0.0266724867	-0.0141594101
84	84.0000000000	84.5000000000	-0.0325239028	-0.0205538482
85	85.0000000000	85.5000000000	-0.0382469619	-0.0268671696
86	86.0000000000	86.5000000000	-0.0438190777	-0.0330744586
87	87.0000000000	87.5000000000	-0.0492182596	-0.0391512178
88	88.0000000000	88.5000000000	-0.0544231996	-0.0450734651
89	89.0000000000	89.5000000000	-0.0594133560	-0.0508178279
90	90.0000000000	90.5000000000	-0.0641690351	-0.0563616360
91	91.0000000000	91.5000000000	-0.0686714683	-0.0616830105
92	92.0000000000	92.5000000000	-0.0729028866	-0.0667609504
93	93.0000000000	93.5000000000	-0.0768465905	-0.0715754152
94	94.0000000000	94.5000000000	-0.0804870160	-0.0761074046
95	95.0000000000	95.5000000000	-0.0838097961	-0.0803390328
96	96.0000000000	96.5000000000	-0.0868018171	-0.0842535996
97	97.0000000000	97.5000000000	-0.0894512711	-0.0878356559
98	98.0000000000	98.5000000000	-0.0917477017	-0.0910710650
99	99.0000000000	99.5000000000	-0.0936820461	-0.0939470582
100	100.0000000000	100.5000000000	-0.0952466703	-0.0964522853
101	101.0000000000	101.5000000000	-0.0964353993	-0.0985768593
102	102.0000000000	102.5000000000	-0.0972435419	-0.1003123955
103	103.0000000000	103.5000000000	-0.0976679087	-0.1016520445
104	104.0000000000	104.5000000000	-0.0977068248	-0.1025905193
105	105.0000000000	105.5000000000	-0.0973601368	-0.1031241161
106	106.0000000000	106.5000000000	-0.0966292127	-0.1032507292
107	107.0000000000	107.5000000000	-0.0955169373	-0.1029698589
108	108.0000000000	108.5000000000	-0.0940277002	-0.1022826136
109	109.0000000000	109.5000000000	-0.0921673788	-0.1011917055
110	110.0000000000	110.5000000000	-0.0899433147	-0.0997014399
111	111.0000000000	111.5000000000	-0.0873642855	-0.0978176984
112	112.0000000000	112.5000000000	-0.0844404694	-0.0955479151
113	113.0000000000	113.5000000000	-0.0811834054	-0.0929010478
114	114.0000000000	114.5000000000	-0.0776059475	-0.0898875425
115	115.0000000000	115.5000000000	-0.0737222144	-0.0865192921
116	116.0000000000	116.5000000000	-0.0695475334	-0.0828095897
117	117.0000000000	117.5000000000	-0.0650983800	-0.0787730756
118	118.0000000000	118.5000000000	-0.0603923131	-0.0744256802
119	119.0000000000	119.5000000000	-0.0554479053	-0.0697845606
120	120.0000000000	120.5000000000	-0.0502846700	-0.0648680332
121	121.0000000000	121.5000000000	-0.0449229841	-0.0596955014
122	122.0000000000	122.5000000000	-0.0393840076	-0.0542873786
123	123.0000000000	123.5000000000	-0.0336896005	-0.0486650084
124	124.0000000000	124.5000000000	-0.0278622359	-0.0428505797
125	125.0000000000	125.5000000000	-0.0219249118	-0.0368670392
126	126.0000000000	126.5000000000	-0.0159010601	-0.0307380014
127	127.0000000000	127.5000000000	-0.0098144542	-0.0244876548
128	128.0000000000	128.5000000000	-0.0036891151	-0.0181406666
129	129.0000000000	129.5000000000	0.0024507833	-0.0117220854
130	130.0000000000	130.5000000000	0.0085810095	-0.0052572426
131	131.0000000000	131.5000000000	0.0146773704	0.0012283482
132	132.0000000000	132.5000000000	0.0207158065	0.0077090913
133	133.0000000000	133.5000000000	0.0266724867	0.0141594101
134	134.0000000000	134.5000000000	0.0325239028	0.0205538482
135	135.0000000000	135.5000000000	0.0382469619	0.0268671696
136	136.0000000000	136.5000000000	0.0438190777	0.0330744586
137	137.0000000000	137.5000000000	0.0492182596	0.0391512178
138	138.0000000000	138.5000000000	0.0544231996	0.0450734651
139	139.0000000000	139.5000000000	0.0594133560	0.0508178279
140	140.0000000000	140.5000000000	0.0641690351	0.0563616360
141	141.0000000000	141.5000000000	0.0686714683	0.0616830105
142	142.0000000000	142.5000000000	0.0729028866	0.0667609504
143	143.0000000000	143.5000000000	0.0768465905	0.0715754152
144	144.0000000000	144.5000000000	0.0804870160	0.0761074046
145	145.0000000000	145.5000000000	0.0838097961	0.0803390328
146	146.0000000000	146.5000000000	0.0868018171	0.0842535996
147	147.0000000000	147.5000000000	0.0894512711	0.0878356559
148	148.0000000000	148.5000000000	0.0917477017	0.0910710650
149	149.0000000000	149.5000000000	0.0936820461	0.0939470582
150	150.0000000000	150.5000000000	0.0952466703	0.0964522853
151	151.0000000000	151.5000000000	0.0964353993	0.0985768593
152	152.0000000000	152.5000000000	0.0972435419	0.1003123955
153	153.0000000000	153.5000000000	0.0976679087	0.1016520445
154	154.0000000000	154.5000000000	0.0977068248	0.1025905193
155	155.0000000000	155.5000000000	0.0973601368	0.1031241161
156	156.0000000000	156.5000000000	0.0966292127	0.1032507292
157	157.0000000000	157.5000000000	0.0955169373	0.1029698589
158	158.0000000000	158.5000000000	0.0940277002	0.1022826136
